source,license,used,changes
raw_corpus/sentence_5708.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5896.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1825.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5779.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4575.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2120.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1770.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3687.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0159.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6527.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2177.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5067.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5376.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3110.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5115.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2612.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1869.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3889.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6336.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4877.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3682.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2499.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1116.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1080.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0750.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2564.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0502.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1726.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3467.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0154.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5946.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2639.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4090.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2578.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1400.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3799.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0443.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4555.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3608.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0394.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3653.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3769.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5349.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0827.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0081.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4250.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6140.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6258.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6508.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3635.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6254.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0737.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0187.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6334.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0257.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0282.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4967.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5310.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2752.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3477.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3965.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0518.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1989.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5208.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1756.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3916.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5560.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1446.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1382.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4836.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1350.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1626.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0866.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2447.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6288.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4355.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3671.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0163.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2579.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5570.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3975.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2602.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5425.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1679.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5762.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6276.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5834.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5624.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0237.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3864.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0953.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5440.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1780.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1928.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4982.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5920.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5745.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6097.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5746.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0427.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6351.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1162.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3448.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0457.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0697.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0690.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0786.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5650.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0479.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6365.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2312.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4771.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6067.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5953.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6311.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1923.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6548.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4671.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1199.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0371.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3505.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6273.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5609.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1288.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3924.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0542.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3509.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5424.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1918.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1959.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3993.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0561.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5076.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4085.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6325.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5950.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2408.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1349.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6252.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1597.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0134.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1439.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0797.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6282.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2841.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4894.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1603.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3236.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0700.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5558.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0049.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5810.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2866.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3929.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0199.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1646.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0649.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5769.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0597.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6142.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1466.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5900.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4399.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3808.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3331.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2893.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3017.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1505.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4568.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3468.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4030.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5140.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5964.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5715.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1951.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2991.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0687.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4271.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3143.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5712.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1520.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4719.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3981.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6096.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1521.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5342.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0265.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5362.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5111.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4918.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3933.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0696.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0402.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1427.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0526.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5271.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0061.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4747.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5695.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1652.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1176.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4735.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5337.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4138.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3745.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3705.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5247.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5577.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0067.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1239.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2070.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5359.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3432.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4187.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6437.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5234.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0707.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3065.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1795.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4239.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0663.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2777.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4467.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3631.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0619.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3974.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1837.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0704.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5406.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0126.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0392.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5724.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6010.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0164.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0732.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3189.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4057.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3304.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6264.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3618.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4404.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3753.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6046.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2850.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2880.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1323.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0205.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3297.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4388.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1725.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0197.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0447.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3501.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5071.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5471.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5845.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3833.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2203.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3376.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3996.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0322.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3668.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2674.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3963.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0949.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6125.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2207.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2123.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2354.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2141.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5886.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3430.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3113.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0934.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1875.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0208.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6299.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2918.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6469.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0616.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5917.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1163.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0559.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5260.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2703.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3901.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2472.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2195.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1228.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1325.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3118.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0052.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4376.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4308.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1353.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5161.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3154.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3425.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0777.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0440.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0222.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1759.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4991.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0007.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4188.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3999.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1043.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0863.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4082.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3360.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2773.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1168.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5918.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5546.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1005.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6310.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0735.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1926.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1369.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5829.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2451.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3257.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2957.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0791.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2132.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5275.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4955.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2180.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4198.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0251.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5568.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3764.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5427.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1929.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3319.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5395.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6390.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4804.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4767.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4402.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6190.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2162.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4778.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5512.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4453.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4968.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2277.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2669.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2931.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1331.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2618.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2596.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3845.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0829.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3944.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6085.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5937.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1599.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3429.txt,UNKNOWN,texts,"normalize, dedup"
